surface_area_m2,total_rooms,rooms,bathrooms,floor_level,prix,price_tnd,city,city_encoded,price_per_m2,rooms_per_surface
85.0,3.0,2,1,1,210000.0,210000.0,tunis,3,2470.5882352941176,0.023529411764705882
55.8,1.0,1,1,1,100000.0,100000.0,tunis,3,1792.1146953405018,0.01792114695340502
150.0,7.0,3,2,1,270000.0,270000.0,tunis,3,1800.0,0.02
190.0,3.0,2,1,8,750000.0,750000.0,tunis,3,3947.3684210526317,0.010526315789473684
160.0,4.0,3,2,1,460000.0,460000.0,tunis,3,2875.0,0.01875
80.0,3.0,3,1,1,200000.0,200000.0,tunis,3,2500.0,0.0375
121.0,3.0,2,2,7,290000.0,290000.0,tunis,3,2396.694214876033,0.01652892561983471
153.0,4.0,3,1,1,518000.0,518000.0,tunis,3,3385.62091503268,0.0196078431372549
300.0,7.0,6,4,1,1850000.0,1850000.0,tunis,3,6166.666666666667,0.02
175.0,4.0,3,1,2,820000.0,820000.0,tunis,3,4685.714285714285,0.017142857142857144
128.0,6.0,5,2,4,230000.0,230000.0,tunis,3,1796.875,0.0390625
164.0,4.0,3,1,1,500000.0,500000.0,tunis,3,3048.7804878048782,0.018292682926829267
140.0,4.0,3,1,2,410000.0,410000.0,tunis,3,2928.5714285714284,0.02142857142857143
166.0,4.0,3,1,1,400000.0,400000.0,tunis,3,2409.6385542168673,0.018072289156626505
140.0,4.0,3,1,4,280000.0,280000.0,tunis,3,2000.0,0.02142857142857143
105.0,2.0,1,1,1,285000.0,285000.0,tunis,3,2714.285714285714,0.009523809523809525
100.0,3.0,2,2,1,170000.0,170000.0,tunis,3,1700.0,0.02
90.0,3.0,2,1,1,290000.0,290000.0,tunis,3,3222.222222222222,0.022222222222222223
100.0,3.0,2,1,1,150000.0,150000.0,tunis,3,1500.0,0.02
136.0,3.0,2,1,2,327000.0,327000.0,tunis,3,2404.4117647058824,0.014705882352941176
100.0,3.0,2,1,2,400000.0,400000.0,tunis,3,4000.0,0.02
300.0,2.0,2,1,1,890000.0,890000.0,tunis,3,2966.6666666666665,0.006666666666666667
45.0,3.0,2,1,2,370000.0,370000.0,tunis,3,8222.222222222223,0.044444444444444446
80.0,3.0,3,1,1,106000.0,106000.0,tunis,3,1325.0,0.0375
160.0,3.0,2,1,1,560000.0,560000.0,tunis,3,3500.0,0.0125
60.0,1.0,1,1,1,100000.0,100000.0,tunis,3,1666.6666666666667,0.016666666666666666
72.0,2.0,1,1,1,390000.0,390000.0,tunis,3,5416.666666666667,0.013888888888888888
115.0,3.0,2,1,3,650000.0,650000.0,tunis,3,5652.173913043478,0.017391304347826087
200.0,4.0,3,1,2,950000.0,950000.0,tunis,3,4750.0,0.015
180.0,3.0,2,1,-1,350000.0,350000.0,tunis,3,1944.4444444444443,0.011111111111111112
81.0,2.0,1,1,1,258000.0,258000.0,tunis,3,3185.185185185185,0.012345679012345678
120.0,3.0,2,1,1,237000.0,237000.0,tunis,3,1975.0,0.016666666666666666
110.0,4.0,3,1,7,270000.0,270000.0,tunis,3,2454.5454545454545,0.02727272727272727
106.0,3.0,2,1,7,130000.0,130000.0,tunis,3,1226.4150943396226,0.018867924528301886
125.0,5.0,3,1,3,350000.0,350000.0,tunis,3,2800.0,0.024
87.12,3.0,2,1,4,235000.0,235000.0,tunis,3,2697.42883379247,0.02295684113865932
83.0,1.0,1,1,1,291550.0,291550.0,tunis,3,3512.6506024096384,0.012048192771084338
87.0,2.0,2,1,1,215000.0,215000.0,tunis,3,2471.264367816092,0.022988505747126436
120.0,2.0,2,1,1,408646.0,408646.0,tunis,3,3405.383333333333,0.016666666666666666
92.0,4.0,2,1,1,154500.0,154500.0,tunis,3,1679.3478260869565,0.021739130434782608
62.0,1.0,1,1,1,261580.0,261580.0,tunis,3,4219.032258064516,0.016129032258064516
79.0,2.0,2,1,1,350000.0,350000.0,tunis,3,4430.379746835443,0.02531645569620253
102.0,3.0,4,2,2,280000.0,280000.0,tunis,3,2745.098039215686,0.0392156862745098
120.0,5.0,5,1,4,250000.0,250000.0,tunis,3,2083.3333333333335,0.041666666666666664
224.0,5.0,4,3,1,770000.0,770000.0,tunis,3,3437.5,0.017857142857142856
124.0,7.0,4,1,6,196000.0,196000.0,tunis,3,1580.6451612903227,0.03225806451612903
133.0,3.0,2,1,1,513000.0,513000.0,tunis,3,3857.1428571428573,0.015037593984962405
75.0,3.0,3,1,3,100000.0,100000.0,tunis,3,1333.3333333333333,0.04
243.0,4.0,3,1,2,910000.0,910000.0,tunis,3,3744.855967078189,0.012345679012345678
191.0,3.0,2,1,1,1146000.0,1146000.0,tunis,3,6000.0,0.010471204188481676
95.0,3.0,2,1,1,160000.0,160000.0,tunis,3,1684.2105263157894,0.021052631578947368
72.0,2.0,1,1,1,250000.0,250000.0,tunis,3,3472.222222222222,0.013888888888888888
68.0,2.0,1,1,1,350000.0,350000.0,tunis,3,5147.058823529412,0.014705882352941176
109.0,5.0,3,2,3,390000.0,390000.0,tunis,3,3577.9816513761466,0.027522935779816515
126.6,5.0,3,2,4,315000.0,315000.0,tunis,3,2488.1516587677725,0.023696682464454978
300.0,6.0,4,2,1,3000000.0,3000000.0,tunis,3,10000.0,0.013333333333333334
300.0,4.0,4,1,1,100000.0,100000.0,tunis,3,333.3333333333333,0.013333333333333334
113.0,3.0,2,1,1,680000.0,680000.0,tunis,3,6017.699115044248,0.017699115044247787
250.0,4.0,3,1,1,1250000.0,1250000.0,tunis,3,5000.0,0.012
152.0,3.0,2,1,1,920000.0,920000.0,tunis,3,6052.631578947368,0.013157894736842105
187.0,5.0,4,1,2,460000.0,460000.0,tunis,3,2459.8930481283423,0.0213903743315508
130.0,2.0,2,1,3,550000.0,550000.0,tunis,3,4230.7692307692305,0.015384615384615385
134.2,3.0,3,1,1,550000.0,550000.0,tunis,3,4098.360655737705,0.022354694485842028
232.0,4.0,4,2,1,1200000.0,1200000.0,tunis,3,5172.413793103448,0.017241379310344827
96.0,2.0,2,1,1,270000.0,270000.0,tunis,3,2812.5,0.020833333333333332
90.0,3.0,2,1,3,230000.0,230000.0,tunis,3,2555.5555555555557,0.022222222222222223
165.0,4.0,3,1,3,640000.0,640000.0,tunis,3,3878.787878787879,0.01818181818181818
65.0,3.0,2,1,4,140000.0,140000.0,tunis,3,2153.846153846154,0.03076923076923077
113.0,3.0,2,1,4,200000.0,200000.0,tunis,3,1769.9115044247787,0.017699115044247787
100.0,4.0,3,1,2,200000.0,200000.0,tunis,3,2000.0,0.03
90.0,3.0,2,1,2,320000.0,320000.0,tunis,3,3555.5555555555557,0.022222222222222223
152.0,4.0,3,1,1,555000.0,555000.0,tunis,3,3651.315789473684,0.019736842105263157
90.0,2.0,2,1,2,300000.0,300000.0,tunis,3,3333.3333333333335,0.022222222222222223
82.0,3.0,2,1,1,145000.0,145000.0,tunis,3,1768.2926829268292,0.024390243902439025
100.0,5.0,3,1,5,120000.0,120000.0,tunis,3,1200.0,0.03
140.0,3.0,3,2,5,390000.0,390000.0,tunis,3,2785.714285714286,0.02142857142857143
70.0,5.0,3,1,1,135000.0,135000.0,tunis,3,1928.5714285714287,0.04285714285714286
70.0,4.0,2,1,1,100000.0,100000.0,tunis,3,1428.5714285714287,0.02857142857142857
300.0,9.0,9,1,4,620000.0,620000.0,tunis,3,2066.6666666666665,0.03
57.44,2.0,2,1,1,150000.0,150000.0,tunis,3,2611.4206128133706,0.034818941504178275
85.0,3.0,2,1,1,380000.0,380000.0,tunis,3,4470.588235294118,0.023529411764705882
97.0,3.0,3,1,1,165000.0,165000.0,tunis,3,1701.0309278350514,0.030927835051546393
105.0,4.0,4,2,2,185000.0,185000.0,tunis,3,1761.904761904762,0.0380952380952381
84.87,2.0,1,1,7,350000.0,350000.0,tunis,3,4123.954283021091,0.011782726522917402
207.0,4.0,3,1,2,790000.0,790000.0,tunis,3,3816.4251207729467,0.014492753623188406
53.0,1.0,1,1,1,220000.0,220000.0,tunis,3,4150.943396226415,0.018867924528301886
85.0,4.0,2,1,3,240000.0,240000.0,tunis,3,2823.529411764706,0.023529411764705882
178.07999999999998,5.0,3,2,2,550000.0,550000.0,tunis,3,3088.499550763702,0.01684636118598383
90.0,3.0,2,1,1,140000.0,140000.0,tunis,3,1555.5555555555557,0.022222222222222223
97.0,3.0,2,1,4,280000.0,280000.0,tunis,3,2886.59793814433,0.020618556701030927
73.0,2.0,2,1,3,295000.0,295000.0,tunis,3,4041.095890410959,0.0273972602739726
198.0,3.0,2,2,2,710000.0,710000.0,tunis,3,3585.8585858585857,0.010101010101010102
300.0,6.0,5,2,2,100000.0,100000.0,tunis,3,333.3333333333333,0.016666666666666666
165.0,5.0,4,2,6,485000.0,485000.0,tunis,3,2939.3939393939395,0.024242424242424242
118.0,2.0,1,1,1,800000.0,800000.0,tunis,3,6779.661016949152,0.00847457627118644
147.0,4.0,3,1,1,420000.0,420000.0,tunis,3,2857.1428571428573,0.02040816326530612
200.0,5.0,4,2,1,560000.0,560000.0,tunis,3,2800.0,0.02
63.0,2.0,1,1,1,340000.0,340000.0,tunis,3,5396.825396825397,0.015873015873015872
110.0,4.0,3,2,3,420000.0,420000.0,tunis,3,3818.181818181818,0.02727272727272727
52.0,1.0,1,1,5,167000.0,167000.0,tunis,3,3211.5384615384614,0.019230769230769232
200.0,5.0,4,3,2,420000.0,420000.0,tunis,3,2100.0,0.02
90.0,2.0,1,1,2,270000.0,270000.0,tunis,3,3000.0,0.011111111111111112
242.0,3.0,2,1,1,693000.0,693000.0,tunis,3,2863.6363636363635,0.008264462809917356
115.0,3.0,2,2,4,440000.0,440000.0,tunis,3,3826.086956521739,0.017391304347826087
176.0,4.0,3,2,1,275000.0,275000.0,tunis,3,1562.5,0.017045454545454544
50.0,2.0,1,1,2,150000.0,150000.0,tunis,3,3000.0,0.02
75.0,3.0,3,1,3,100000.0,100000.0,tunis,3,1333.3333333333333,0.04
77.0,4.0,3,1,2,200000.0,200000.0,tunis,3,2597.4025974025976,0.03896103896103896
50.0,2.0,1,1,2,100000.0,100000.0,tunis,3,2000.0,0.02
100.0,3.0,2,1,1,120000.0,120000.0,tunis,3,1200.0,0.02
110.0,2.0,2,1,1,300000.0,300000.0,tunis,3,2727.2727272727275,0.01818181818181818
100.0,3.0,2,1,1,100000.0,100000.0,tunis,3,1000.0,0.02
100.0,2.0,1,1,1,100000.0,100000.0,tunis,3,1000.0,0.01
127.0,3.0,2,2,4,399000.0,399000.0,tunis,3,3141.732283464567,0.015748031496062992
120.0,6.0,4,1,1,330000.0,330000.0,tunis,3,2750.0,0.03333333333333333
178.0,4.0,4,1,1,630000.0,630000.0,tunis,3,3539.325842696629,0.02247191011235955
200.0,7.0,3,2,1,520000.0,520000.0,tunis,3,2600.0,0.015
128.0,4.0,3,1,1,450000.0,450000.0,tunis,3,3515.625,0.0234375
260.0,5.0,4,3,1,650000.0,650000.0,tunis,3,2500.0,0.015384615384615385
152.0,4.0,3,2,1,520000.0,520000.0,tunis,3,3421.0526315789475,0.019736842105263157
202.0,4.0,3,2,1,730000.0,730000.0,tunis,3,3613.861386138614,0.01485148514851485
117.0,2.0,2,1,2,406000.0,406000.0,tunis,3,3470.08547008547,0.017094017094017096
50.0,1.0,1,1,8,330000.0,330000.0,tunis,3,6600.0,0.02
117.0,2.0,2,2,1,410000.0,410000.0,tunis,3,3504.2735042735044,0.017094017094017096
174.0,4.0,3,2,9,850000.0,850000.0,tunis,3,4885.057471264367,0.017241379310344827
110.0,4.0,3,1,2,360000.0,360000.0,tunis,3,3272.7272727272725,0.02727272727272727
130.0,3.0,3,1,1,320000.0,320000.0,tunis,3,2461.5384615384614,0.023076923076923078
70.0,3.0,2,1,4,189000.0,189000.0,tunis,3,2700.0,0.02857142857142857
49.0,3.0,2,1,2,100000.0,100000.0,tunis,3,2040.8163265306123,0.04081632653061224
92.0,3.0,2,1,1,670000.0,670000.0,tunis,3,7282.608695652174,0.021739130434782608
203.0,4.0,4,2,4,900000.0,900000.0,tunis,3,4433.4975369458125,0.019704433497536946
60.0,2.0,1,1,1,180000.0,180000.0,tunis,3,3000.0,0.016666666666666666
163.0,1.0,1,1,1,400000.0,400000.0,tunis,3,2453.98773006135,0.006134969325153374
64.0,3.0,3,1,5,160000.0,160000.0,tunis,3,2500.0,0.046875
93.0,3.0,3,1,3,290000.0,290000.0,tunis,3,3118.2795698924733,0.03225806451612903
75.0,2.0,2,1,1,650000.0,650000.0,tunis,3,8666.666666666666,0.02666666666666667
98.0,3.0,2,1,2,350000.0,350000.0,tunis,3,3571.4285714285716,0.02040816326530612
135.0,3.0,3,1,1,360000.0,360000.0,tunis,3,2666.6666666666665,0.022222222222222223
50.0,1.0,1,1,4,100000.0,100000.0,tunis,3,2000.0,0.02
273.0,5.0,4,3,1,1150000.0,1150000.0,tunis,3,4212.454212454212,0.014652014652014652
300.0,5.0,3,4,1,1450000.0,1450000.0,tunis,3,4833.333333333333,0.01
105.0,2.0,2,1,2,400000.0,400000.0,tunis,3,3809.5238095238096,0.01904761904761905
130.0,6.0,3,2,5,270000.0,270000.0,tunis,3,2076.923076923077,0.023076923076923078
65.0,3.0,2,1,1,230000.0,230000.0,tunis,3,3538.4615384615386,0.03076923076923077
137.0,3.0,2,2,1,425000.0,425000.0,tunis,3,3102.189781021898,0.014598540145985401
300.0,4.0,4,4,1,900000.0,900000.0,tunis,3,3000.0,0.013333333333333334
238.0,5.0,4,1,1,650000.0,650000.0,tunis,3,2731.09243697479,0.01680672268907563
60.0,3.0,2,1,1,103000.0,103000.0,tunis,3,1716.6666666666667,0.03333333333333333
103.0,4.0,3,1,1,200000.0,200000.0,tunis,3,1941.7475728155339,0.02912621359223301
80.6,3.0,2,1,1,105000.0,105000.0,tunis,3,1302.7295285359803,0.02481389578163772
117.68,4.0,3,2,1,300000.0,300000.0,tunis,3,2549.286199864038,0.02549286199864038
70.0,3.0,2,1,1,130000.0,130000.0,tunis,3,1857.142857142857,0.02857142857142857
115.0,4.0,3,2,3,325000.0,325000.0,tunis,3,2826.086956521739,0.02608695652173913
183.0,5.0,3,3,4,1500000.0,1500000.0,tunis,3,8196.72131147541,0.01639344262295082
165.0,3.0,2,2,1,850000.0,850000.0,tunis,3,5151.515151515152,0.012121212121212121
143.0,3.0,2,1,1,170000.0,170000.0,tunis,3,1188.811188811189,0.013986013986013986
65.0,2.0,1,1,1,330000.0,330000.0,tunis,3,5076.923076923077,0.015384615384615385
115.0,3.0,2,1,1,250000.0,250000.0,tunis,3,2173.913043478261,0.017391304347826087
174.0,4.0,3,1,1,250000.0,250000.0,tunis,3,1436.7816091954023,0.017241379310344827
96.0,3.0,2,1,1,190000.0,190000.0,tunis,3,1979.1666666666667,0.020833333333333332
170.0,4.0,3,1,1,565000.0,565000.0,tunis,3,3323.529411764706,0.01764705882352941
80.0,3.0,2,1,1,100000.0,100000.0,tunis,3,1250.0,0.025
85.0,4.0,3,2,1,170000.0,170000.0,tunis,3,2000.0,0.03529411764705882
115.0,4.0,3,2,1,360000.0,360000.0,tunis,3,3130.4347826086955,0.02608695652173913
105.0,2.0,2,1,3,400000.0,400000.0,tunis,3,3809.5238095238096,0.01904761904761905
207.0,7.0,6,2,2,340000.0,340000.0,tunis,3,1642.512077294686,0.028985507246376812
103.0,3.0,2,1,3,278000.0,278000.0,tunis,3,2699.029126213592,0.019417475728155338
160.0,4.0,3,2,1,535000.0,535000.0,tunis,3,3343.75,0.01875
150.0,3.0,2,1,1,200000.0,200000.0,tunis,3,1333.3333333333333,0.013333333333333334
110.0,3.0,2,2,2,370000.0,370000.0,tunis,3,3363.6363636363635,0.01818181818181818
60.0,3.0,3,1,3,165000.0,165000.0,tunis,3,2750.0,0.05
200.0,6.0,5,2,3,415000.0,415000.0,tunis,3,2075.0,0.025
164.0,9.0,3,2,4,535000.0,535000.0,tunis,3,3262.1951219512193,0.018292682926829267
113.0,3.0,2,1,2,240000.0,240000.0,tunis,3,2123.8938053097345,0.017699115044247787
242.0,4.0,3,2,1,970000.0,970000.0,tunis,3,4008.2644628099174,0.012396694214876033
280.0,4.0,4,3,2,390000.0,390000.0,tunis,3,1392.857142857143,0.014285714285714285
198.6,5.0,4,2,1,600000.0,600000.0,tunis,3,3021.1480362537764,0.02014098690835851
69.0,2.0,1,1,2,198000.0,198000.0,tunis,3,2869.5652173913045,0.014492753623188406
138.0,4.0,3,2,1,540000.0,540000.0,tunis,3,3913.0434782608695,0.021739130434782608
107.0,3.0,2,1,1,364000.0,364000.0,tunis,3,3401.8691588785045,0.018691588785046728
95.0,3.0,2,1,1,240000.0,240000.0,tunis,3,2526.315789473684,0.021052631578947368
90.0,3.0,2,1,1,306000.0,306000.0,tunis,3,3400.0,0.022222222222222223
120.0,4.0,3,1,1,398000.0,398000.0,tunis,3,3316.6666666666665,0.025
144.0,3.0,2,1,2,410000.0,410000.0,tunis,3,2847.222222222222,0.013888888888888888
140.0,6.0,4,2,1,250000.0,250000.0,tunis,3,1785.7142857142858,0.02857142857142857
137.0,4.0,3,1,2,410000.0,410000.0,tunis,3,2992.700729927007,0.021897810218978103
110.0,5.0,3,2,1,270000.0,270000.0,tunis,3,2454.5454545454545,0.02727272727272727
172.0,4.0,3,2,1,575000.0,575000.0,tunis,3,3343.0232558139537,0.01744186046511628
42.0,1.0,1,1,7,104000.0,104000.0,tunis,3,2476.190476190476,0.023809523809523808
120.0,4.0,3,2,3,260000.0,260000.0,tunis,3,2166.6666666666665,0.025
136.0,3.0,2,2,1,598000.0,598000.0,tunis,3,4397.058823529412,0.014705882352941176
69.0,2.0,1,1,1,325000.0,325000.0,tunis,3,4710.144927536232,0.014492753623188406
117.0,3.0,2,2,1,326000.0,326000.0,tunis,3,2786.324786324786,0.017094017094017096
140.0,3.0,3,1,1,297000.0,297000.0,tunis,3,2121.4285714285716,0.02142857142857143
170.0,4.0,3,2,1,795000.0,795000.0,tunis,3,4676.470588235294,0.01764705882352941
300.0,4.0,3,4,1,1400000.0,1400000.0,tunis,3,4666.666666666667,0.01
50.0,5.0,2,1,2,100000.0,100000.0,tunis,3,2000.0,0.04
94.0,3.0,2,1,1,185000.0,185000.0,tunis,3,1968.0851063829787,0.02127659574468085
300.0,6.0,6,5,1,900000.0,900000.0,tunis,3,3000.0,0.02
193.0,3.0,3,2,1,849000.0,849000.0,tunis,3,4398.963730569948,0.015544041450777202
100.0,4.0,3,1,4,220000.0,220000.0,tunis,3,2200.0,0.03
300.0,7.0,5,5,1,3100000.0,3100000.0,tunis,3,10333.333333333334,0.016666666666666666
115.0,6.0,6,1,1,220000.0,220000.0,tunis,3,1913.0434782608695,0.05217391304347826
110.0,2.0,2,1,2,203000.0,203000.0,tunis,3,1845.4545454545455,0.01818181818181818
140.0,4.0,3,1,1,295000.0,295000.0,tunis,3,2107.1428571428573,0.02142857142857143
62.0,2.0,2,1,3,155000.0,155000.0,tunis,3,2500.0,0.03225806451612903
85.0,2.0,3,1,1,2000000.0,2000000.0,tunis,3,23529.41176470588,0.03529411764705882
158.0,3.0,3,2,2,750000.0,750000.0,tunis,3,4746.835443037975,0.0189873417721519
137.0,5.0,3,2,6,560000.0,560000.0,tunis,3,4087.5912408759123,0.021897810218978103
138.0,5.0,3,3,6,800000.0,800000.0,tunis,3,5797.101449275362,0.021739130434782608
90.0,3.0,2,1,2,600000.0,600000.0,tunis,3,6666.666666666667,0.022222222222222223
110.0,4.0,3,1,2,220000.0,220000.0,tunis,3,2000.0,0.02727272727272727
110.0,3.0,3,2,1,410000.0,410000.0,tunis,3,3727.2727272727275,0.02727272727272727
144.0,4.0,3,1,2,410000.0,410000.0,tunis,3,2847.222222222222,0.020833333333333332
120.0,3.0,2,1,3,750000.0,750000.0,tunis,3,6250.0,0.016666666666666666
300.0,6.0,3,3,3,800000.0,800000.0,tunis,3,2666.6666666666665,0.01
150.0,4.0,3,2,7,470000.0,470000.0,tunis,3,3133.3333333333335,0.02
50.0,2.0,1,1,1,150000.0,150000.0,tunis,3,3000.0,0.02
80.0,3.0,2,1,2,220000.0,220000.0,tunis,3,2750.0,0.025
120.0,4.0,4,1,1,160000.0,160000.0,tunis,3,1333.3333333333333,0.03333333333333333
300.0,8.0,4,3,1,2700000.0,2700000.0,tunis,3,9000.0,0.013333333333333334
300.0,10.0,10,5,3,2400000.0,2400000.0,tunis,3,8000.0,0.03333333333333333
114.7,5.0,2,1,1,110000.0,110000.0,tunis,3,959.0235396687009,0.017436791630340016
100.0,3.0,2,1,1,370000.0,370000.0,tunis,3,3700.0,0.02
142.0,4.0,3,1,2,750000.0,750000.0,tunis,3,5281.69014084507,0.02112676056338028
293.0,5.0,3,2,1,1200000.0,1200000.0,tunis,3,4095.563139931741,0.010238907849829351
105.2,3.0,2,1,1,180000.0,180000.0,tunis,3,1711.0266159695816,0.019011406844106463
50.0,2.0,1,1,1,150000.0,150000.0,tunis,3,3000.0,0.02
118.0,5.0,4,3,2,520000.0,520000.0,tunis,3,4406.779661016949,0.03389830508474576
72.0,3.0,2,1,1,100000.0,100000.0,tunis,3,1388.888888888889,0.027777777777777776
83.0,2.0,1,1,1,190000.0,190000.0,tunis,3,2289.156626506024,0.012048192771084338
110.0,3.0,2,1,1,295000.0,295000.0,tunis,3,2681.818181818182,0.01818181818181818
65.0,2.0,1,1,1,165000.0,165000.0,tunis,3,2538.4615384615386,0.015384615384615385
152.0,4.0,3,3,1,340000.0,340000.0,tunis,3,2236.842105263158,0.019736842105263157
60.0,3.0,2,1,1,137000.0,137000.0,tunis,3,2283.3333333333335,0.03333333333333333
95.0,3.0,2,1,1,170000.0,170000.0,tunis,3,1789.4736842105262,0.021052631578947368
95.0,2.0,2,1,3,340000.0,340000.0,tunis,3,3578.9473684210525,0.021052631578947368
64.0,1.0,1,1,1,290000.0,290000.0,tunis,3,4531.25,0.015625
99.0,2.0,1,1,2,252900.0,252900.0,tunis,3,2554.5454545454545,0.010101010101010102
122.0,2.0,2,1,1,523000.0,523000.0,tunis,3,4286.88524590164,0.01639344262295082
144.0,4.0,3,3,3,404000.0,404000.0,tunis,3,2805.5555555555557,0.020833333333333332
64.6,2.0,2,1,1,110000.0,110000.0,tunis,3,1702.7863777089785,0.030959752321981428
110.0,6.0,3,2,6,260000.0,260000.0,tunis,3,2363.6363636363635,0.02727272727272727
166.0,4.0,3,3,2,360000.0,360000.0,tunis,3,2168.6746987951806,0.018072289156626505
100.0,4.0,3,1,3,210000.0,210000.0,tunis,3,2100.0,0.03
74.0,3.0,2,1,2,155000.0,155000.0,tunis,3,2094.5945945945946,0.02702702702702703
76.0,2.0,1,1,1,215000.0,215000.0,tunis,3,2828.9473684210525,0.013157894736842105
58.0,2.0,1,1,1,140000.0,140000.0,tunis,3,2413.793103448276,0.017241379310344827
75.0,4.0,3,1,1,109000.0,109000.0,tunis,3,1453.3333333333333,0.04
129.0,3.0,2,2,3,510000.0,510000.0,tunis,3,3953.4883720930234,0.015503875968992248
80.0,2.0,2,1,3,100000.0,100000.0,tunis,3,1250.0,0.025
234.0,5.0,4,3,1,900000.0,900000.0,tunis,3,3846.153846153846,0.017094017094017096
180.0,4.0,3,2,1,550000.0,550000.0,tunis,3,3055.5555555555557,0.016666666666666666
45.0,1.0,1,1,3,142000.0,142000.0,tunis,3,3155.5555555555557,0.022222222222222223
290.0,5.0,4,2,1,1050000.0,1050000.0,tunis,3,3620.689655172414,0.013793103448275862
290.0,5.0,4,1,1,1050000.0,1050000.0,tunis,3,3620.689655172414,0.013793103448275862
234.0,5.0,4,3,1,900000.0,900000.0,tunis,3,3846.153846153846,0.017094017094017096
120.0,2.0,2,1,2,700000.0,700000.0,tunis,3,5833.333333333333,0.016666666666666666
147.0,4.0,3,2,6,460000.0,460000.0,tunis,3,3129.2517006802723,0.02040816326530612
150.0,5.0,5,1,3,250000.0,250000.0,tunis,3,1666.6666666666667,0.03333333333333333
300.0,8.0,4,3,2,1400000.0,1400000.0,tunis,3,4666.666666666667,0.013333333333333334
200.0,6.0,4,3,1,950000.0,950000.0,tunis,3,4750.0,0.02
104.0,3.0,2,1,1,215000.0,215000.0,tunis,3,2067.3076923076924,0.019230769230769232
69.0,3.0,2,1,1,165000.0,165000.0,tunis,3,2391.304347826087,0.028985507246376812
48.0,3.0,3,1,4,100000.0,100000.0,tunis,3,2083.3333333333335,0.0625
168.0,6.0,6,2,4,240000.0,240000.0,tunis,3,1428.5714285714287,0.03571428571428571
243.0,4.0,3,2,1,970000.0,970000.0,tunis,3,3991.769547325103,0.012345679012345678
105.52,4.0,3,1,1,160000.0,160000.0,tunis,3,1516.3002274450341,0.02843062926459439
127.0,3.0,2,2,1,470000.0,470000.0,tunis,3,3700.787401574803,0.015748031496062992
107.0,4.0,3,2,1,300000.0,300000.0,tunis,3,2803.7383177570096,0.028037383177570093
80.0,2.0,1,1,1,248000.0,248000.0,tunis,3,3100.0,0.0125
64.0,2.0,1,1,1,275000.0,275000.0,tunis,3,4296.875,0.015625
100.0,4.0,3,1,3,170000.0,170000.0,tunis,3,1700.0,0.03
136.0,4.0,3,2,5,355000.0,355000.0,tunis,3,2610.294117647059,0.022058823529411766
38.0,4.0,1,1,1,100000.0,100000.0,tunis,3,2631.5789473684213,0.02631578947368421
100.0,4.0,3,1,1,100000.0,100000.0,tunis,3,1000.0,0.03
90.0,6.0,2,1,1,220000.0,220000.0,tunis,3,2444.4444444444443,0.022222222222222223
140.0,4.0,3,1,5,290000.0,290000.0,tunis,3,2071.4285714285716,0.02142857142857143
75.0,4.0,3,1,1,109000.0,109000.0,tunis,3,1453.3333333333333,0.04
60.0,2.0,1,1,1,370000.0,370000.0,tunis,3,6166.666666666667,0.016666666666666666
102.0,4.0,3,2,1,580000.0,580000.0,tunis,3,5686.274509803921,0.029411764705882353
193.0,5.0,3,2,3,100000.0,100000.0,tunis,3,518.1347150259068,0.015544041450777202
300.0,6.0,5,4,7,1950000.0,1950000.0,tunis,3,6500.0,0.016666666666666666
185.0,5.0,4,2,1,530000.0,530000.0,tunis,3,2864.864864864865,0.021621621621621623
200.0,9.0,9,3,1,580000.0,580000.0,tunis,3,2900.0,0.045
93.0,3.0,2,1,3,240000.0,240000.0,tunis,3,2580.6451612903224,0.021505376344086023
157.0,3.0,2,1,4,450000.0,450000.0,tunis,3,2866.2420382165606,0.012738853503184714
100.0,3.0,2,1,2,460000.0,460000.0,tunis,3,4600.0,0.02
110.0,4.0,3,1,3,350000.0,350000.0,tunis,3,3181.818181818182,0.02727272727272727
110.0,6.0,3,2,1,280000.0,280000.0,tunis,3,2545.4545454545455,0.02727272727272727
92.0,4.0,3,1,1,100000.0,100000.0,tunis,3,1086.9565217391305,0.03260869565217391
